year,Ward,type,Candidate,votepct,inc_2019,inc_2015,inc_2011,cycle,ward,beauty,non-Beauty
2015,12,General,George Cardenas,1,1,1,1,2015,35,0,1319175
2015,12,General,George Cardenas,1,1,1,1,2015,36,0,1319998
2015,12,General,George Cardenas,1,1,1,1,2015,37,0,1320002
2015,12,General,George Cardenas,1,1,1,1,2015,38,0,1320001
2015,12,General,George Cardenas,1,1,1,1,2015,39,0,1305761
2015,12,General,George Cardenas,1,1,1,1,2015,40,22000,1298000
2015,12,General,George Cardenas,1,1,1,1,2015,41,5000,1315001
2015,12,General,George Cardenas,1,1,1,1,2015,42,0,1320001
2015,12,General,George Cardenas,1,1,1,1,2015,43,78500,1241499
2015,12,General,George Cardenas,1,1,1,1,2015,44,44988,1275013
2015,12,General,George Cardenas,1,1,1,1,2015,45,200000,1069999
2015,12,General,George Cardenas,1,1,1,1,2015,46,3209,1316790
2015,12,General,George Cardenas,1,1,1,1,2015,47,988,1319013
2015,12,General,George Cardenas,1,1,1,1,2015,48,6000,1292999
2015,12,General,George Cardenas,1,1,1,1,2015,49,270000,733931
2015,12,General,George Cardenas,1,1,1,1,2015,50,0,1318339
2015,13,General,Marty Quinn,1,1,1,0,2015,1,535000,785000
2015,13,General,Marty Quinn,1,1,1,0,2015,2,0,1316967
2015,13,General,Marty Quinn,1,1,1,0,2015,3,0,1320000
2015,13,General,Marty Quinn,1,1,1,0,2015,4,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,5,0,1320003
2015,13,General,Marty Quinn,1,1,1,0,2015,6,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,7,0,1320000
2015,13,General,Marty Quinn,1,1,1,0,2015,8,0,1318957
2015,13,General,Marty Quinn,1,1,1,0,2015,9,0,1319999
2015,13,General,Marty Quinn,1,1,1,0,2015,10,0,1320002
2015,13,General,Marty Quinn,1,1,1,0,2015,11,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,12,250000,1069946
2015,13,General,Marty Quinn,1,1,1,0,2015,13,115000,1204998
2015,13,General,Marty Quinn,1,1,1,0,2015,14,0,1319999
2015,13,General,Marty Quinn,1,1,1,0,2015,15,0,1319999
2015,13,General,Marty Quinn,1,1,1,0,2015,16,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,17,0,1319998
2015,13,General,Marty Quinn,1,1,1,0,2015,18,0,1319997
2015,13,General,Marty Quinn,1,1,1,0,2015,19,0,1319997
2015,13,General,Marty Quinn,1,1,1,0,2015,20,0,1320000
2015,13,General,Marty Quinn,1,1,1,0,2015,21,0,1318365
2015,13,General,Marty Quinn,1,1,1,0,2015,22,149000,1171003
2015,13,General,Marty Quinn,1,1,1,0,2015,23,195888,1124115
2015,13,General,Marty Quinn,1,1,1,0,2015,24,0,1305000
2015,13,General,Marty Quinn,1,1,1,0,2015,25,137758,1181687
2015,13,General,Marty Quinn,1,1,1,0,2015,26,0,1319999
2015,13,General,Marty Quinn,1,1,1,0,2015,27,0,1320004
2015,13,General,Marty Quinn,1,1,1,0,2015,28,250000,1069954
2015,13,General,Marty Quinn,1,1,1,0,2015,29,0,1320002
2015,13,General,Marty Quinn,1,1,1,0,2015,30,0,1319998
2015,13,General,Marty Quinn,1,1,1,0,2015,31,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,32,150000,1169999
2015,13,General,Marty Quinn,1,1,1,0,2015,33,25000,1245003
2015,13,General,Marty Quinn,1,1,1,0,2015,34,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,35,0,1319175
2015,13,General,Marty Quinn,1,1,1,0,2015,36,0,1319998
2015,13,General,Marty Quinn,1,1,1,0,2015,37,0,1320002
2015,13,General,Marty Quinn,1,1,1,0,2015,38,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,39,0,1305761
2015,13,General,Marty Quinn,1,1,1,0,2015,40,22000,1298000
2015,13,General,Marty Quinn,1,1,1,0,2015,41,5000,1315001
2015,13,General,Marty Quinn,1,1,1,0,2015,42,0,1320001
2015,13,General,Marty Quinn,1,1,1,0,2015,43,78500,1241499
2015,13,General,Marty Quinn,1,1,1,0,2015,44,44988,1275013
2015,13,General,Marty Quinn,1,1,1,0,2015,45,200000,1069999
2015,13,General,Marty Quinn,1,1,1,0,2015,46,3209,1316790
2015,13,General,Marty Quinn,1,1,1,0,2015,47,988,1319013
2015,13,General,Marty Quinn,1,1,1,0,2015,48,6000,1292999
2015,13,General,Marty Quinn,1,1,1,0,2015,49,270000,733931
2015,13,General,Marty Quinn,1,1,1,0,2015,50,0,1318339
2015,14,General,Edward M. Burke,1,1,1,1,2015,1,535000,785000
2015,14,General,Edward M. Burke,1,1,1,1,2015,2,0,1316967
2015,14,General,Edward M. Burke,1,1,1,1,2015,3,0,1320000
2015,14,General,Edward M. Burke,1,1,1,1,2015,4,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,5,0,1320003
2015,14,General,Edward M. Burke,1,1,1,1,2015,6,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,7,0,1320000
2015,14,General,Edward M. Burke,1,1,1,1,2015,8,0,1318957
2015,14,General,Edward M. Burke,1,1,1,1,2015,9,0,1319999
2015,14,General,Edward M. Burke,1,1,1,1,2015,10,0,1320002
2015,14,General,Edward M. Burke,1,1,1,1,2015,11,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,12,250000,1069946
2015,14,General,Edward M. Burke,1,1,1,1,2015,13,115000,1204998
2015,14,General,Edward M. Burke,1,1,1,1,2015,14,0,1319999
2015,14,General,Edward M. Burke,1,1,1,1,2015,15,0,1319999
2015,14,General,Edward M. Burke,1,1,1,1,2015,16,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,17,0,1319998
2015,14,General,Edward M. Burke,1,1,1,1,2015,18,0,1319997
2015,14,General,Edward M. Burke,1,1,1,1,2015,19,0,1319997
2015,14,General,Edward M. Burke,1,1,1,1,2015,20,0,1320000
2015,14,General,Edward M. Burke,1,1,1,1,2015,21,0,1318365
2015,14,General,Edward M. Burke,1,1,1,1,2015,22,149000,1171003
2015,14,General,Edward M. Burke,1,1,1,1,2015,23,195888,1124115
2015,14,General,Edward M. Burke,1,1,1,1,2015,24,0,1305000
2015,14,General,Edward M. Burke,1,1,1,1,2015,25,137758,1181687
2015,14,General,Edward M. Burke,1,1,1,1,2015,26,0,1319999
2015,14,General,Edward M. Burke,1,1,1,1,2015,27,0,1320004
2015,14,General,Edward M. Burke,1,1,1,1,2015,28,250000,1069954
2015,14,General,Edward M. Burke,1,1,1,1,2015,29,0,1320002
2015,14,General,Edward M. Burke,1,1,1,1,2015,30,0,1319998
2015,14,General,Edward M. Burke,1,1,1,1,2015,31,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,32,150000,1169999
2015,14,General,Edward M. Burke,1,1,1,1,2015,33,25000,1245003
2015,14,General,Edward M. Burke,1,1,1,1,2015,34,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,35,0,1319175
2015,14,General,Edward M. Burke,1,1,1,1,2015,36,0,1319998
2015,14,General,Edward M. Burke,1,1,1,1,2015,37,0,1320002
2015,14,General,Edward M. Burke,1,1,1,1,2015,38,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,39,0,1305761
2015,14,General,Edward M. Burke,1,1,1,1,2015,40,22000,1298000
2015,14,General,Edward M. Burke,1,1,1,1,2015,41,5000,1315001
2015,14,General,Edward M. Burke,1,1,1,1,2015,42,0,1320001
2015,14,General,Edward M. Burke,1,1,1,1,2015,43,78500,1241499
2015,14,General,Edward M. Burke,1,1,1,1,2015,44,44988,1275013
2015,14,General,Edward M. Burke,1,1,1,1,2015,45,200000,1069999
2015,14,General,Edward M. Burke,1,1,1,1,2015,46,3209,1316790
2015,14,General,Edward M. Burke,1,1,1,1,2015,47,988,1319013
2015,14,General,Edward M. Burke,1,1,1,1,2015,48,6000,1292999
2015,14,General,Edward M. Burke,1,1,1,1,2015,49,270000,733931
2015,14,General,Edward M. Burke,1,1,1,1,2015,50,0,1318339
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,1,535000,785000
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,2,0,1316967
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,3,0,1320000
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,4,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,5,0,1320003
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,6,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,7,0,1320000
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,8,0,1318957
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,9,0,1319999
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,10,0,1320002
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,11,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,12,250000,1069946
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,13,115000,1204998
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,14,0,1319999
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,15,0,1319999
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,16,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,17,0,1319998
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,18,0,1319997
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,19,0,1319997
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,20,0,1320000
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,21,0,1318365
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,22,149000,1171003
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,23,195888,1124115
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,24,0,1305000
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,25,137758,1181687
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,26,0,1319999
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,27,0,1320004
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,28,250000,1069954
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,29,0,1320002
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,30,0,1319998
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,31,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,32,150000,1169999
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,33,25000,1245003
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,34,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,35,0,1319175
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,36,0,1319998
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,37,0,1320002
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,38,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,39,0,1305761
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,40,22000,1298000
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,41,5000,1315001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,42,0,1320001
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,43,78500,1241499
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,44,44988,1275013
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,45,200000,1069999
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,46,3209,1316790
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,47,988,1319013
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,48,6000,1292999
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,49,270000,733931
2015,16,Runoff,Toni L. Foulkes,0.5093893630991464,1,1,1,2015,50,0,1318339
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,1,535000,785000
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,2,0,1316967
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,3,0,1320000
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,4,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,5,0,1320003
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,6,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,7,0,1320000
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,8,0,1318957
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,9,0,1319999
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,10,0,1320002
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,11,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,12,250000,1069946
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,13,115000,1204998
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,14,0,1319999
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,15,0,1319999
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,16,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,17,0,1319998
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,18,0,1319997
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,19,0,1319997
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,20,0,1320000
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,21,0,1318365
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,22,149000,1171003
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,23,195888,1124115
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,24,0,1305000
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,25,137758,1181687
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,26,0,1319999
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,27,0,1320004
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,28,250000,1069954
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,29,0,1320002
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,30,0,1319998
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,31,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,32,150000,1169999
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,33,25000,1245003
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,34,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,35,0,1319175
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,36,0,1319998
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,37,0,1320002
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,38,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,39,0,1305761
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,40,22000,1298000
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,41,5000,1315001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,42,0,1320001
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,43,78500,1241499
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,44,44988,1275013
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,45,200000,1069999
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,46,3209,1316790
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,47,988,1319013
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,48,6000,1292999
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,49,270000,733931
2015,18,Runoff,Lona Lane,0.322620604225449,0,1,1,2015,50,0,1318339
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,1,535000,785000
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,2,0,1316967
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,3,0,1320000
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,4,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,5,0,1320003
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,6,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,7,0,1320000
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,8,0,1318957
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,9,0,1319999
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,10,0,1320002
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,11,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,12,250000,1069946
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,13,115000,1204998
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,14,0,1319999
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,15,0,1319999
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,16,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,17,0,1319998
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,18,0,1319997
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,19,0,1319997
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,20,0,1320000
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,21,0,1318365
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,22,149000,1171003
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,23,195888,1124115
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,24,0,1305000
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,25,137758,1181687
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,26,0,1319999
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,27,0,1320004
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,28,250000,1069954
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,29,0,1320002
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,30,0,1319998
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,31,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,32,150000,1169999
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,33,25000,1245003
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,34,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,35,0,1319175
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,36,0,1319998
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,37,0,1320002
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,38,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,39,0,1305761
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,40,22000,1298000
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,41,5000,1315001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,42,0,1320001
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,43,78500,1241499
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,44,44988,1275013
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,45,200000,1069999
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,46,3209,1316790
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,47,988,1319013
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,48,6000,1292999
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,49,270000,733931
2015,19,General,Matthew J. O'shea,0.7258207630878438,1,1,0,2015,50,0,1318339
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,1,535000,785000
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,2,0,1316967
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,3,0,1320000
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,4,0,1320001
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,5,0,1320003
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,6,0,1320001
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,7,0,1320000
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,8,0,1318957
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,9,0,1319999
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,10,0,1320002
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,11,0,1320001
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,12,250000,1069946
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,13,115000,1204998
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,14,0,1319999
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,15,0,1319999
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,16,0,1320001
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,17,0,1319998
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,18,0,1319997
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,19,0,1319997
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,20,0,1320000
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,21,0,1318365
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,22,149000,1171003
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,23,195888,1124115
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,24,0,1305000
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,25,137758,1181687
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,26,0,1319999
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,27,0,1320004
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,28,250000,1069954
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,29,0,1320002
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,30,0,1319998
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,31,0,1320001
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,32,150000,1169999
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,33,25000,1245003
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,34,0,1320001
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,35,0,1319175
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,36,0,1319998
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,37,0,1320002
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,38,0,1320001
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,39,0,1305761
2015,20,Runoff,Willie B. Cochran,0.5542353392104254,0,1,1,2015,40,22000,1298000
